date,county_fips,county_name,param,arithmetic_mean,observation_count,units_of_measure,site_num
2023-01-06,36085,richmond,pm25,5.5,1,Micrograms/cubic meter (LC),0055
2023-01-12,36085,richmond,pm25,7.2,1,Micrograms/cubic meter (LC),0055
2023-01-24,36085,richmond,pm25,9.8,1,Micrograms/cubic meter (LC),0055
2023-01-30,36085,richmond,pm25,12.9,1,Micrograms/cubic meter (LC),0055
2023-02-05,36085,richmond,pm25,8.7,1,Micrograms/cubic meter (LC),0055
2023-02-11,36085,richmond,pm25,4.4,1,Micrograms/cubic meter (LC),0055
2023-02-17,36085,richmond,pm25,7.7,1,Micrograms/cubic meter (LC),0055
2023-02-23,36085,richmond,pm25,8.9,1,Micrograms/cubic meter (LC),0055
2023-03-01,36085,richmond,pm25,6.7,1,Micrograms/cubic meter (LC),0055
2023-03-07,36085,richmond,pm25,3.2,1,Micrograms/cubic meter (LC),0055
2023-03-13,36085,richmond,pm25,5.2,1,Micrograms/cubic meter (LC),0055
2023-03-19,36085,richmond,pm25,3.5,1,Micrograms/cubic meter (LC),0055
2023-03-25,36085,richmond,pm25,6.3,1,Micrograms/cubic meter (LC),0055
2023-03-31,36085,richmond,pm25,8.2,1,Micrograms/cubic meter (LC),0055
2023-04-06,36085,richmond,pm25,9.7,1,Micrograms/cubic meter (LC),0055
2023-04-12,36085,richmond,pm25,11.7,1,Micrograms/cubic meter (LC),0055
2023-04-18,36085,richmond,pm25,4.0,1,Micrograms/cubic meter (LC),0055
2023-04-24,36085,richmond,pm25,3.8,1,Micrograms/cubic meter (LC),0055
2023-04-30,36085,richmond,pm25,4.0,1,Micrograms/cubic meter (LC),0055
2023-05-06,36085,richmond,pm25,5.9,1,Micrograms/cubic meter (LC),0055
2023-05-12,36085,richmond,pm25,14.2,1,Micrograms/cubic meter (LC),0055
2023-05-18,36085,richmond,pm25,3.5,1,Micrograms/cubic meter (LC),0055
2023-05-24,36085,richmond,pm25,7.3,1,Micrograms/cubic meter (LC),0055
2023-05-30,36085,richmond,pm25,11.5,1,Micrograms/cubic meter (LC),0055
2023-06-05,36085,richmond,pm25,11.5,1,Micrograms/cubic meter (LC),0055
2023-06-11,36085,richmond,pm25,23.0,1,Micrograms/cubic meter (LC),0055
2023-06-17,36085,richmond,pm25,22.8,1,Micrograms/cubic meter (LC),0055
2023-06-23,36085,richmond,pm25,5.1,1,Micrograms/cubic meter (LC),0055
2023-06-29,36085,richmond,pm25,39.7,1,Micrograms/cubic meter (LC),0055
2023-07-05,36085,richmond,pm25,46.2,1,Micrograms/cubic meter (LC),0055
2023-07-11,36085,richmond,pm25,9.4,1,Micrograms/cubic meter (LC),0055
2023-07-17,36085,richmond,pm25,17.5,1,Micrograms/cubic meter (LC),0055
2023-07-23,36085,richmond,pm25,10.2,1,Micrograms/cubic meter (LC),0055
2023-07-29,36085,richmond,pm25,6.7,1,Micrograms/cubic meter (LC),0055
2023-08-04,36085,richmond,pm25,11.6,1,Micrograms/cubic meter (LC),0055
2023-08-10,36085,richmond,pm25,11.1,1,Micrograms/cubic meter (LC),0055
2023-08-16,36085,richmond,pm25,5.9,1,Micrograms/cubic meter (LC),0055
2023-08-22,36085,richmond,pm25,8.3,1,Micrograms/cubic meter (LC),0055
2023-08-28,36085,richmond,pm25,6.6,1,Micrograms/cubic meter (LC),0055
2023-09-03,36085,richmond,pm25,10.7,1,Micrograms/cubic meter (LC),0055
2023-09-09,36085,richmond,pm25,0.0,1,Micrograms/cubic meter (LC),0055
2023-09-15,36085,richmond,pm25,3.8,1,Micrograms/cubic meter (LC),0055
2023-09-21,36085,richmond,pm25,6.6,1,Micrograms/cubic meter (LC),0055
2023-09-27,36085,richmond,pm25,7.2,1,Micrograms/cubic meter (LC),0055
2023-10-03,36085,richmond,pm25,12.5,1,Micrograms/cubic meter (LC),0055
2023-10-09,36085,richmond,pm25,4.7,1,Micrograms/cubic meter (LC),0055
2023-10-15,36085,richmond,pm25,3.3,1,Micrograms/cubic meter (LC),0055
2023-10-21,36085,richmond,pm25,2.9,1,Micrograms/cubic meter (LC),0055
2023-10-27,36085,richmond,pm25,14.4,1,Micrograms/cubic meter (LC),0055
2023-11-02,36085,richmond,pm25,4.3,1,Micrograms/cubic meter (LC),0055
2023-11-08,36085,richmond,pm25,3.9,1,Micrograms/cubic meter (LC),0055
2023-11-14,36085,richmond,pm25,6.2,1,Micrograms/cubic meter (LC),0055
2023-11-20,36085,richmond,pm25,3.0,1,Micrograms/cubic meter (LC),0055
2023-11-26,36085,richmond,pm25,9.8,1,Micrograms/cubic meter (LC),0055
2023-12-02,36085,richmond,pm25,20.5,1,Micrograms/cubic meter (LC),0055
2023-12-08,36085,richmond,pm25,11.9,1,Micrograms/cubic meter (LC),0055
2023-12-14,36085,richmond,pm25,4.0,1,Micrograms/cubic meter (LC),0055
2023-12-20,36085,richmond,pm25,4.3,1,Micrograms/cubic meter (LC),0055
2023-12-26,36085,richmond,pm25,18.8,1,Micrograms/cubic meter (LC),0055
